Trial,FairProb,BiasedProb
13949,0.50584,0.69969
13950,0.50581,0.69971
13951,0.50577,0.69973
13952,0.50573,0.69968
13953,0.50570,0.69963
13954,0.50566,0.69966
13955,0.50563,0.69968
13956,0.50566,0.69970
13957,0.50570,0.69972
13958,0.50573,0.69974
13959,0.50577,0.69976
13960,0.50580,0.69979
13961,0.50577,0.69981
13962,0.50580,0.69983
13963,0.50584,0.69985
13964,0.50587,0.69987
13965,0.50584,0.69982
13966,0.50587,0.69977
13967,0.50591,0.69979
13968,0.50587,0.69974
13969,0.50591,0.69969
13970,0.50587,0.69971
13971,0.50583,0.69974
13972,0.50587,0.69976
13973,0.50583,0.69978
13974,0.50580,0.69980
13975,0.50583,0.69975
13976,0.50587,0.69970
13977,0.50583,0.69972
13978,0.50579,0.69974
13979,0.50583,0.69969
13980,0.50579,0.69971
13981,0.50576,0.69966
13982,0.50579,0.69969
13983,0.50576,0.69971
13984,0.50579,0.69966
13985,0.50583,0.69961
13986,0.50586,0.69956
13987,0.50590,0.69951
13988,0.50593,0.69953
13989,0.50590,0.69948
13990,0.50586,0.69950
13991,0.50583,0.69945
13992,0.50579,0.69947
13993,0.50575,0.69942
13994,0.50572,0.69937
13995,0.50575,0.69939
13996,0.50572,0.69941
13997,0.50575,0.69944
13998,0.50579,0.69946
13999,0.50582,0.69948
14000,0.50586,0.69950
14001,0.50582,0.69945
14002,0.50586,0.69940
14003,0.50582,0.69942
14004,0.50586,0.69944
14005,0.50589,0.69946
14006,0.50593,0.69941
14007,0.50596,0.69944
14008,0.50600,0.69946
14009,0.50596,0.69948
14010,0.50600,0.69950
14011,0.50596,0.69952
14012,0.50599,0.69954
14013,0.50596,0.69956
14014,0.50599,0.69951
14015,0.50603,0.69946
14016,0.50606,0.69949
14017,0.50610,0.69951
14018,0.50606,0.69953
14019,0.50603,0.69955
14020,0.50606,0.69957
14021,0.50610,0.69959
14022,0.50613,0.69961
14023,0.50610,0.69957
14024,0.50606,0.69959
14025,0.50610,0.69954
14026,0.50606,0.69956
14027,0.50602,0.69951
14028,0.50606,0.69946
14029,0.50602,0.69948
14030,0.50606,0.69943
14031,0.50602,0.69938
14032,0.50606,0.69940
14033,0.50602,0.69942
14034,0.50599,0.69944
14035,0.50602,0.69939
14036,0.50606,0.69934
14037,0.50609,0.69929
14038,0.50613,0.69932
14039,0.50616,0.69934
14040,0.50613,0.69929
14041,0.50609,0.69931
14042,0.50605,0.69933
14043,0.50602,0.69935
14044,0.50598,0.69937
14045,0.50595,0.69939
14046,0.50591,0.69935
14047,0.50587,0.69937
14048,0.50584,0.69939
14049,0.50587,0.69941
14050,0.50584,0.69943
14051,0.50580,0.69945
14052,0.50576,0.69947
14053,0.50573,0.69942
14054,0.50569,0.69944
14055,0.50573,0.69947
14056,0.50576,0.69949
14057,0.50573,0.69951
14058,0.50576,0.69953
14059,0.50573,0.69955
14060,0.50569,0.69957
14061,0.50565,0.69959
14062,0.50569,0.69962
14063,0.50572,0.69964
14064,0.50569,0.69966
14065,0.50565,0.69968
14066,0.50562,0.69963
14067,0.50565,0.69958
14068,0.50562,0.69960
14069,0.50558,0.69955
14070,0.50561,0.69950
14071,0.50558,0.69952
14072,0.50561,0.69955
14073,0.50565,0.69950
14074,0.50568,0.69952
14075,0.50565,0.69947
14076,0.50568,0.69942
14077,0.50565,0.69944
14078,0.50568,0.69946
14079,0.50572,0.69948
14080,0.50575,0.69950
14081,0.50579,0.69945
14082,0.50582,0.69940
14083,0.50586,0.69935
14084,0.50589,0.69938
14085,0.50586,0.69940
14086,0.50582,0.69942
14087,0.50586,0.69944
14088,0.50589,0.69946
14089,0.50586,0.69941
14090,0.50582,0.69943
14091,0.50585,0.69938
14092,0.50589,0.69940
14093,0.50585,0.69943
14094,0.50589,0.69938
14095,0.50592,0.69933
14096,0.50589,0.69935
14097,0.50592,0.69937
14098,0.50596,0.69939
14099,0.50599,0.69941
14100,0.50603,0.69943
14101,0.50606,0.69945
14102,0.50610,0.69948
14103,0.50606,0.69950
14104,0.50603,0.69952
14105,0.50606,0.69954
14106,0.50603,0.69956
14107,0.50606,0.69958
14108,0.50610,0.69960
14109,0.50606,0.69962
14110,0.50609,0.69965
14111,0.50606,0.69967
14112,0.50602,0.69962
14113,0.50606,0.69957
14114,0.50609,0.69959
14115,0.50606,0.69961
14116,0.50602,0.69963
14117,0.50599,0.69965
14118,0.50602,0.69960
14119,0.50598,0.69962
14120,0.50602,0.69965
14121,0.50605,0.69967
14122,0.50609,0.69969
14123,0.50612,0.69971
14124,0.50616,0.69973
14125,0.50612,0.69975
14126,0.50616,0.69977
14127,0.50612,0.69979
14128,0.50609,0.69982
14129,0.50612,0.69984
14130,0.50609,0.69986
14131,0.50612,0.69988
14132,0.50616,0.69990
14133,0.50619,0.69992
14134,0.50623,0.69994
14135,0.50619,0.69996
14136,0.50615,0.69999
14137,0.50619,0.69994
14138,0.50622,0.69996
14139,0.50619,0.69998
14140,0.50615,0.70000
14141,0.50612,0.70002
14142,0.50608,0.70004
14143,0.50605,0.69999
14144,0.50601,0.70001
14145,0.50604,0.70004
14146,0.50601,0.70006
14147,0.50597,0.70008
14148,0.50601,0.70003
14149,0.50604,0.70005
14150,0.50608,0.70007
14151,0.50611,0.70002
14152,0.50608,0.70004
14153,0.50604,0.70006
14154,0.50608,0.70008
14155,0.50611,0.70004
14156,0.50615,0.69999
14157,0.50618,0.70001
14158,0.50614,0.70003
14159,0.50611,0.70005
14160,0.50614,0.70007
14161,0.50618,0.70002
14162,0.50614,0.70004
14163,0.50611,0.70006
14164,0.50607,0.70008
14165,0.50604,0.70004
14166,0.50607,0.70006
14167,0.50611,0.70001
14168,0.50607,0.70003
14169,0.50603,0.70005
14170,0.50607,0.70007
14171,0.50603,0.70009
14172,0.50607,0.70004
14173,0.50603,0.70006
14174,0.50600,0.70001
14175,0.50603,0.70004
14176,0.50607,0.70006
14177,0.50610,0.70001
14178,0.50607,0.70003
14179,0.50603,0.69998
14180,0.50606,0.70000
14181,0.50603,0.70002
14182,0.50599,0.70004
14183,0.50603,0.70006
14184,0.50599,0.70001
14185,0.50603,0.70004
14186,0.50606,0.70006
14187,0.50610,0.70008
14188,0.50606,0.70010
14189,0.50603,0.70012
14190,0.50599,0.70014
14191,0.50602,0.70009
14192,0.50599,0.70011
14193,0.50595,0.70013
14194,0.50599,0.70008
14195,0.50602,0.70004
14196,0.50599,0.70006
14197,0.50595,0.70001
14198,0.50599,0.69996
14199,0.50602,0.69998
14200,0.50599,0.70000
14201,0.50595,0.70002
14202,0.50599,0.70004
14203,0.50602,0.69999
14204,0.50598,0.70001
14205,0.50595,0.70004
14206,0.50598,0.70006
14207,0.50602,0.70001
14208,0.50605,0.70003
14209,0.50602,0.70005
14210,0.50598,0.70007
14211,0.50602,0.70002
14212,0.50605,0.70004
14213,0.50609,0.70006
14214,0.50605,0.70008
14215,0.50609,0.70011
14216,0.50605,0.70013
14217,0.50608,0.70015
14218,0.50605,0.70010
14219,0.50608,0.70005
14220,0.50612,0.70007
14221,0.50608,0.70002
14222,0.50605,0.70004
14223,0.50601,0.69999
14224,0.50605,0.70001
14225,0.50601,0.69996
14226,0.50597,0.69999
14227,0.50601,0.70001
14228,0.50604,0.70003
14229,0.50608,0.70005
14230,0.50604,0.70000
14231,0.50608,0.70002
14232,0.50611,0.70004
14233,0.50615,0.70006
14234,0.50618,0.70001
14235,0.50622,0.69996
14236,0.50625,0.69999
14237,0.50622,0.70001
14238,0.50618,0.70003
14239,0.50622,0.69998
14240,0.50625,0.70000
14241,0.50628,0.70002
14242,0.50632,0.70004
14243,0.50635,0.70006
14244,0.50639,0.70008
14245,0.50635,0.70011
14246,0.50632,0.70006
14247,0.50628,0.70008
14248,0.50625,0.70010
14249,0.50628,0.70012
14250,0.50632,0.70014
14251,0.50635,0.70009
14252,0.50631,0.70004
14253,0.50628,0.70006
14254,0.50624,0.70001
14255,0.50621,0.69996
14256,0.50624,0.69999
14257,0.50628,0.70001
14258,0.50624,0.70003
14259,0.50621,0.70005
14260,0.50624,0.70007
14261,0.50621,0.70009
14262,0.50624,0.70011
14263,0.50620,0.70013
14264,0.50624,0.70015
14265,0.50627,0.70018
14266,0.50624,0.70013
14267,0.50627,0.70008
14268,0.50624,0.70003
14269,0.50620,0.70005
14270,0.50624,0.70007
14271,0.50620,0.70009
14272,0.50617,0.70011
14273,0.50613,0.70006
14274,0.50609,0.70008
14275,0.50613,0.70011
14276,0.50609,0.70013
14277,0.50613,0.70015
14278,0.50616,0.70017
14279,0.50613,0.70019
14280,0.50609,0.70021
14281,0.50613,0.70016
14282,0.50609,0.70011
14283,0.50613,0.70013
14284,0.50609,0.70015
14285,0.50606,0.70018
14286,0.50602,0.70020
14287,0.50598,0.70022
14288,0.50595,0.70024
14289,0.50598,0.70026
14290,0.50602,0.70021
14291,0.50598,0.70023
14292,0.50595,0.70025
14293,0.50591,0.70027
14294,0.50595,0.70029
14295,0.50598,0.70031
14296,0.50602,0.70034
14297,0.50598,0.70036
14298,0.50601,0.70038
14299,0.50598,0.70040
14300,0.50601,0.70042
14301,0.50598,0.70044
14302,0.50594,0.70039
14303,0.50598,0.70041
14304,0.50601,0.70043
14305,0.50605,0.70045
14306,0.50601,0.70041
14307,0.50605,0.70043
14308,0.50601,0.70045
14309,0.50605,0.70047
14310,0.50608,0.70049
14311,0.50611,0.70051
14312,0.50615,0.70053
14313,0.50618,0.70048
14314,0.50615,0.70050
14315,0.50618,0.70052
14316,0.50615,0.70054
14317,0.50618,0.70057
14318,0.50622,0.70059
14319,0.50618,0.70061
14320,0.50622,0.70063
14321,0.50625,0.70065
14322,0.50621,0.70067
14323,0.50625,0.70069
14324,0.50621,0.70071
14325,0.50625,0.70073
14326,0.50621,0.70068
14327,0.50625,0.70070
14328,0.50628,0.70073
14329,0.50625,0.70075
14330,0.50628,0.70077
14331,0.50631,0.70079
14332,0.50635,0.70081
14333,0.50638,0.70083
14334,0.50635,0.70085
14335,0.50638,0.70087
14336,0.50635,0.70089
14337,0.50638,0.70084
14338,0.50635,0.70080
14339,0.50631,0.70082
14340,0.50628,0.70084
14341,0.50631,0.70086
14342,0.50635,0.70088
14343,0.50638,0.70090
14344,0.50641,0.70092
14345,0.50645,0.70094
14346,0.50648,0.70096
14347,0.50652,0.70098
14348,0.50648,0.70100
14349,0.50645,0.70102
14350,0.50648,0.70105
14351,0.50645,0.70107
14352,0.50641,0.70109
14353,0.50637,0.70111
14354,0.50634,0.70113
14355,0.50637,0.70108
14356,0.50641,0.70110
14357,0.50644,0.70112
14358,0.50641,0.70114
14359,0.50637,0.70116
14360,0.50641,0.70118
14361,0.50637,0.70120
14362,0.50634,0.70123
14363,0.50630,0.70118
14364,0.50634,0.70113
14365,0.50637,0.70115
14366,0.50640,0.70117
14367,0.50644,0.70112
14368,0.50640,0.70114
14369,0.50644,0.70116
14370,0.50640,0.70118
14371,0.50644,0.70113
14372,0.50647,0.70116
14373,0.50644,0.70118
14374,0.50640,0.70120
14375,0.50643,0.70122
14376,0.50640,0.70124
14377,0.50643,0.70126
14378,0.50647,0.70128
14379,0.50650,0.70130
14380,0.50654,0.70125
14381,0.50650,0.70120
14382,0.50654,0.70115
14383,0.50650,0.70117
14384,0.50654,0.70120
14385,0.50657,0.70115
14386,0.50660,0.70117
14387,0.50664,0.70119
14388,0.50667,0.70121
14389,0.50664,0.70123
14390,0.50660,0.70118
14391,0.50664,0.70120
14392,0.50667,0.70122
14393,0.50670,0.70124
14394,0.50674,0.70126
14395,0.50677,0.70122
14396,0.50681,0.70124
14397,0.50684,0.70126
14398,0.50688,0.70121
14399,0.50691,0.70123
14400,0.50687,0.70125
14401,0.50684,0.70127
14402,0.50680,0.70129
14403,0.50677,0.70131
14404,0.50680,0.70126
14405,0.50677,0.70128
14406,0.50680,0.70131
14407,0.50677,0.70126
14408,0.50680,0.70128
14409,0.50684,0.70130
14410,0.50687,0.70125
14411,0.50684,0.70120
14412,0.50687,0.70115
14413,0.50683,0.70117
14414,0.50680,0.70119
14415,0.50683,0.70121
14416,0.50687,0.70117
14417,0.50690,0.70119
14418,0.50694,0.70121
14419,0.50697,0.70123
14420,0.50700,0.70125
14421,0.50704,0.70127
14422,0.50700,0.70122
14423,0.50697,0.70124
14424,0.50700,0.70126
14425,0.50704,0.70128
14426,0.50700,0.70123
14427,0.50697,0.70119
14428,0.50693,0.70121
14429,0.50690,0.70116
14430,0.50686,0.70118
14431,0.50689,0.70120
14432,0.50693,0.70115
14433,0.50689,0.70117
14434,0.50693,0.70119
14435,0.50696,0.70121
14436,0.50693,0.70123
14437,0.50689,0.70125
14438,0.50693,0.70127
14439,0.50696,0.70130
14440,0.50693,0.70132
14441,0.50689,0.70134
14442,0.50692,0.70129
14443,0.50689,0.70131
14444,0.50685,0.70133
14445,0.50689,0.70135
14446,0.50692,0.70137
14447,0.50696,0.70139
14448,0.50692,0.70134
14449,0.50689,0.70136
14450,0.50692,0.70138
14451,0.50695,0.70140
14452,0.50699,0.70143
14453,0.50695,0.70145
14454,0.50692,0.70140
14455,0.50688,0.70142
14456,0.50692,0.70144
14457,0.50695,0.70146
14458,0.50692,0.70148
14459,0.50695,0.70150
14460,0.50692,0.70152
14461,0.50695,0.70154
14462,0.50691,0.70156
14463,0.50688,0.70158
14464,0.50691,0.70160
14465,0.50695,0.70162
14466,0.50691,0.70165
14467,0.50688,0.70167
14468,0.50684,0.70162
14469,0.50688,0.70164
14470,0.50691,0.70166
14471,0.50688,0.70168
14472,0.50691,0.70170
14473,0.50694,0.70172
14474,0.50698,0.70174
14475,0.50694,0.70169
14476,0.50698,0.70164
14477,0.50701,0.70160
14478,0.50705,0.70162
14479,0.50708,0.70164
14480,0.50704,0.70166
14481,0.50701,0.70161
14482,0.50697,0.70156
14483,0.50701,0.70158
14484,0.50697,0.70160
14485,0.50701,0.70162
14486,0.50697,0.70157
14487,0.50694,0.70159
14488,0.50697,0.70155
14489,0.50701,0.70157
14490,0.50697,0.70159
14491,0.50700,0.70154
14492,0.50704,0.70156
14493,0.50700,0.70158
14494,0.50697,0.70160
14495,0.50700,0.70162
14496,0.50704,0.70164
14497,0.50707,0.70159
14498,0.50710,0.70155
14499,0.50714,0.70157
14500,0.50717,0.70159
14501,0.50714,0.70154
14502,0.50710,0.70156
14503,0.50714,0.70158
14504,0.50717,0.70160
14505,0.50714,0.70162
14506,0.50710,0.70157
14507,0.50713,0.70152
14508,0.50717,0.70154
14509,0.50720,0.70156
14510,0.50724,0.70159
14511,0.50720,0.70154
14512,0.50724,0.70156
14513,0.50720,0.70158
14514,0.50717,0.70153
14515,0.50713,0.70155
14516,0.50710,0.70157
14517,0.50713,0.70159
14518,0.50709,0.70161
14519,0.50713,0.70156
14520,0.50716,0.70152
14521,0.50720,0.70154
14522,0.50716,0.70149
14523,0.50720,0.70151
14524,0.50723,0.70146
14525,0.50719,0.70148
14526,0.50716,0.70150
14527,0.50712,0.70152
14528,0.50709,0.70147
14529,0.50705,0.70149
14530,0.50709,0.70151
14531,0.50712,0.70147
14532,0.50716,0.70149
14533,0.50712,0.70151
14534,0.50709,0.70153
14535,0.50705,0.70155
14536,0.50709,0.70157
14537,0.50712,0.70159
14538,0.50715,0.70161
14539,0.50719,0.70163
14540,0.50722,0.70165
14541,0.50726,0.70167
14542,0.50729,0.70162
14543,0.50725,0.70157
14544,0.50722,0.70160
14545,0.50725,0.70162
14546,0.50729,0.70164
14547,0.50732,0.70166
14548,0.50735,0.70161
14549,0.50739,0.70156
14550,0.50742,0.70151
14551,0.50739,0.70153
14552,0.50735,0.70148
14553,0.50739,0.70150
14554,0.50735,0.70153
14555,0.50732,0.70155
14556,0.50735,0.70157
14557,0.50738,0.70152
14558,0.50742,0.70147
14559,0.50745,0.70149
14560,0.50749,0.70144
14561,0.50752,0.70146
14562,0.50755,0.70141
14563,0.50752,0.70144
14564,0.50748,0.70146
14565,0.50752,0.70148
14566,0.50755,0.70150
14567,0.50759,0.70145
14568,0.50755,0.70140
14569,0.50758,0.70142
14570,0.50762,0.70144
14571,0.50765,0.70146
14572,0.50762,0.70141
14573,0.50758,0.70143
14574,0.50755,0.70145
14575,0.50758,0.70148
14576,0.50755,0.70150
14577,0.50751,0.70145
14578,0.50748,0.70147
14579,0.50744,0.70149
14580,0.50748,0.70144
14581,0.50744,0.70146
14582,0.50747,0.70148
14583,0.50744,0.70150
14584,0.50747,0.70152
14585,0.50744,0.70154
14586,0.50747,0.70149
14587,0.50744,0.70145
14588,0.50747,0.70140
14589,0.50751,0.70135
14590,0.50754,0.70137
14591,0.50757,0.70139
14592,0.50754,0.70141
14593,0.50750,0.70143
14594,0.50747,0.70138
14595,0.50743,0.70140
14596,0.50740,0.70143
14597,0.50743,0.70145
14598,0.50740,0.70147
14599,0.50736,0.70149
14600,0.50740,0.70151
14601,0.50736,0.70146
14602,0.50733,0.70148
14603,0.50736,0.70143
14604,0.50733,0.70145
14605,0.50729,0.70140
14606,0.50726,0.70142
14607,0.50729,0.70138
14608,0.50732,0.70140
14609,0.50729,0.70142
14610,0.50732,0.70137
14611,0.50736,0.70139
14612,0.50739,0.70134
14613,0.50736,0.70136
14614,0.50739,0.70131
14615,0.50736,0.70127
14616,0.50732,0.70129
14617,0.50729,0.70131
14618,0.50732,0.70133
14619,0.50735,0.70128
14620,0.50732,0.70123
14621,0.50735,0.70125
14622,0.50732,0.70127
14623,0.50728,0.70122
14624,0.50725,0.70124
14625,0.50721,0.70120
14626,0.50725,0.70122
14627,0.50728,0.70117
14628,0.50731,0.70119
14629,0.50728,0.70121
14630,0.50731,0.70116
14631,0.50735,0.70118
14632,0.50738,0.70113
14633,0.50741,0.70115
14634,0.50738,0.70118
14635,0.50741,0.70120
14636,0.50745,0.70122
14637,0.50748,0.70117
14638,0.50751,0.70112
14639,0.50755,0.70114
14640,0.50751,0.70116
14641,0.50755,0.70118
14642,0.50751,0.70120
14643,0.50748,0.70122
14644,0.50744,0.70124
14645,0.50748,0.70126
14646,0.50751,0.70122
14647,0.50748,0.70124
14648,0.50744,0.70119
14649,0.50747,0.70121
14650,0.50744,0.70116
14651,0.50747,0.70118
14652,0.50751,0.70120
14653,0.50747,0.70122
14654,0.50751,0.70117
14655,0.50747,0.70119
14656,0.50751,0.70115
14657,0.50754,0.70117
14658,0.50757,0.70119
14659,0.50761,0.70121
14660,0.50757,0.70123
14661,0.50761,0.70125
14662,0.50757,0.70120
14663,0.50754,0.70115
14664,0.50750,0.70110
14665,0.50747,0.70113
14666,0.50750,0.70108
14667,0.50753,0.70110
14668,0.50750,0.70112
14669,0.50753,0.70114
14670,0.50750,0.70109
14671,0.50746,0.70111
14672,0.50743,0.70113
14673,0.50746,0.70108
14674,0.50743,0.70104
14675,0.50746,0.70106
14676,0.50743,0.70108
14677,0.50739,0.70110
14678,0.50736,0.70112
14679,0.50739,0.70114
14680,0.50736,0.70116
14681,0.50739,0.70118
14682,0.50742,0.70120
14683,0.50739,0.70122
14684,0.50742,0.70117
14685,0.50739,0.70119
14686,0.50735,0.70114
14687,0.50732,0.70116
14688,0.50728,0.70112
14689,0.50732,0.70107
14690,0.50735,0.70102
14691,0.50739,0.70104
14692,0.50735,0.70106
14693,0.50732,0.70108
14694,0.50735,0.70103
14695,0.50738,0.70105
14696,0.50742,0.70108
14697,0.50745,0.70110
14698,0.50748,0.70112
14699,0.50752,0.70114
14700,0.50748,0.70109
14701,0.50745,0.70111
14702,0.50748,0.70106
14703,0.50745,0.70108
14704,0.50741,0.70103
14705,0.50738,0.70099
14706,0.50741,0.70101
14707,0.50745,0.70096
14708,0.50741,0.70091
14709,0.50744,0.70086
14710,0.50741,0.70082
14711,0.50744,0.70077
14712,0.50748,0.70079
14713,0.50751,0.70081
14714,0.50754,0.70076
14715,0.50758,0.70078
14716,0.50754,0.70073
14717,0.50751,0.70075
14718,0.50754,0.70071
14719,0.50758,0.70073
14720,0.50754,0.70075
14721,0.50757,0.70077
14722,0.50761,0.70079
14723,0.50764,0.70074
14724,0.50767,0.70076
14725,0.50771,0.70071
14726,0.50767,0.70073
14727,0.50764,0.70075
14728,0.50760,0.70077
14729,0.50757,0.70073
14730,0.50760,0.70075
14731,0.50757,0.70070
14732,0.50760,0.70065
14733,0.50764,0.70060
14734,0.50767,0.70056
14735,0.50763,0.70058
14736,0.50760,0.70053
14737,0.50757,0.70048
14738,0.50753,0.70050
14739,0.50756,0.70052
14740,0.50760,0.70054
14741,0.50763,0.70056
14742,0.50760,0.70058
14743,0.50763,0.70060
14744,0.50760,0.70062
14745,0.50756,0.70064
14746,0.50753,0.70066
14747,0.50749,0.70068
14748,0.50753,0.70071
14749,0.50756,0.70073
14750,0.50753,0.70068
14751,0.50756,0.70063
14752,0.50752,0.70065
14753,0.50749,0.70067
14754,0.50752,0.70069
14755,0.50756,0.70071
14756,0.50759,0.70066
14757,0.50762,0.70068
14758,0.50766,0.70070
14759,0.50762,0.70072
14760,0.50766,0.70075
14761,0.50762,0.70070
14762,0.50765,0.70065
14763,0.50769,0.70060
14764,0.50772,0.70062
14765,0.50769,0.70058
14766,0.50772,0.70060
14767,0.50769,0.70055
14768,0.50772,0.70057
14769,0.50775,0.70052
14770,0.50779,0.70054
14771,0.50775,0.70049
14772,0.50772,0.70051
14773,0.50775,0.70047
14774,0.50778,0.70049
14775,0.50775,0.70044
14776,0.50772,0.70039
14777,0.50768,0.70041
14778,0.50765,0.70037
14779,0.50761,0.70039
14780,0.50765,0.70041
14781,0.50768,0.70043
14782,0.50771,0.70045
14783,0.50768,0.70040
14784,0.50771,0.70042
14785,0.50774,0.70037
14786,0.50771,0.70039
14787,0.50768,0.70041
14788,0.50771,0.70037
14789,0.50774,0.70032
14790,0.50771,0.70034
14791,0.50767,0.70036
14792,0.50764,0.70031
14793,0.50767,0.70033
14794,0.50771,0.70035
14795,0.50774,0.70037
14796,0.50777,0.70039
14797,0.50781,0.70041
14798,0.50777,0.70043
14799,0.50780,0.70045
14800,0.50784,0.70041
14801,0.50787,0.70043
14802,0.50790,0.70045
14803,0.50787,0.70047
14804,0.50784,0.70042
14805,0.50787,0.70044
14806,0.50783,0.70046
14807,0.50780,0.70048
14808,0.50783,0.70050
14809,0.50780,0.70045
14810,0.50783,0.70041
14811,0.50780,0.70043
14812,0.50776,0.70045
14813,0.50780,0.70040
14814,0.50776,0.70035
14815,0.50780,0.70037
14816,0.50783,0.70039
14817,0.50780,0.70041
14818,0.50776,0.70036
14819,0.50773,0.70038
14820,0.50776,0.70040
14821,0.50773,0.70043
14822,0.50769,0.70045
14823,0.50772,0.70040
14824,0.50769,0.70035
14825,0.50766,0.70037
14826,0.50769,0.70039
14827,0.50765,0.70041
14828,0.50762,0.70043
14829,0.50759,0.70045
14830,0.50755,0.70047
